Generator,ModelName,PercentageOfOldTsKept,TSSize,TSTime,Strength,Ordering,
pMEDICI,MCAC_2,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_2,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_2,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_2,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_2,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_2,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_2,100,0,-1.0,3,RANDOM,
ACTS,MCAC_2,0,74,4202.0,2,,
PICT w SEEDS,MCAC_2,0,0,-1.0,3,,
PICT,MCAC_2,100,0,-1.0,3,,
ACTS w SEEDS,MCAC_2,0,146,68027.0,3,,
ACTS,MCAC_2,100,146,68417.0,3,,
pMEDICI+,MCAC_2,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_2,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_2,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_2,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_2,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_2,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_2,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_2,100,0,-1.0,3,RANDOM,
ACTS,MCAC_2,0,74,4213.0,2,,
PICT w SEEDS,MCAC_2,0,0,-1.0,3,,
PICT,MCAC_2,100,0,-1.0,3,,
ACTS w SEEDS,MCAC_2,0,146,68935.0,3,,
ACTS,MCAC_2,100,146,68445.0,3,,
pMEDICI+,MCAC_2,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_2,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_2,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_2,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_2,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_2,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_2,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_2,100,0,-1.0,3,RANDOM,
ACTS,MCAC_3,0,121,3.0,2,,
PICT w SEEDS,MCAC_3,0,862,158.0,3,,
PICT,MCAC_3,100,860,163.0,3,,
ACTS w SEEDS,MCAC_3,0,849,11.0,3,,
ACTS,MCAC_3,100,849,8.0,3,,
pMEDICI+,MCAC_3,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_3,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_3,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_3,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_3,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_3,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_3,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_3,100,0,-1.0,3,RANDOM,
ACTS,MCAC_3,0,121,2.0,2,,
PICT w SEEDS,MCAC_3,0,862,146.0,3,,
PICT,MCAC_3,100,860,156.0,3,,
ACTS w SEEDS,MCAC_3,0,849,10.0,3,,
ACTS,MCAC_3,100,849,7.0,3,,
pMEDICI+,MCAC_3,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_3,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_3,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_3,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_3,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_3,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_3,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_3,100,0,-1.0,3,RANDOM,
ACTS,MCAC_3,0,121,3.0,2,,
PICT w SEEDS,MCAC_3,0,862,145.0,3,,
PICT,MCAC_3,100,860,158.0,3,,
ACTS w SEEDS,MCAC_3,0,849,8.0,3,,
ACTS,MCAC_3,100,849,7.0,3,,
pMEDICI+,MCAC_3,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_3,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_3,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_3,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_3,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_3,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_3,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_3,100,0,-1.0,3,RANDOM,
ACTS,MCAC_3,0,121,6.0,2,,
PICT w SEEDS,MCAC_3,0,862,148.0,3,,
PICT,MCAC_3,100,860,157.0,3,,
ACTS w SEEDS,MCAC_3,0,849,8.0,3,,
ACTS,MCAC_3,100,849,13.0,3,,
pMEDICI+,MCAC_3,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_3,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_3,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_3,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_3,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_3,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_3,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_3,100,0,-1.0,3,RANDOM,
ACTS,MCAC_3,0,121,8.0,2,,
PICT w SEEDS,MCAC_3,0,862,160.0,3,,
PICT,MCAC_3,100,860,166.0,3,,
ACTS w SEEDS,MCAC_3,0,849,13.0,3,,
ACTS,MCAC_3,100,849,8.0,3,,
pMEDICI+,MCAC_3,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_3,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_3,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_3,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_3,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_3,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_3,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_3,100,0,-1.0,3,RANDOM,
ACTS,MCAC_4,0,213,22029.0,2,,
PICT w SEEDS,MCAC_4,0,0,-1.0,3,,
PICT,MCAC_4,100,0,-1.0,3,,
ACTS w SEEDS,MCAC_4,0,0,-1.0,3,,
ACTS,MCAC_4,100,0,-1.0,3,,
pMEDICI+,MCAC_4,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_4,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_4,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_4,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_4,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_4,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_4,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_4,100,0,-1.0,3,RANDOM,
ACTS,MCAC_4,0,213,25873.0,2,,
PICT w SEEDS,MCAC_4,0,0,-1.0,3,,
PICT,MCAC_4,100,0,-1.0,3,,
ACTS w SEEDS,MCAC_4,0,0,-1.0,3,,
ACTS,MCAC_4,100,0,-1.0,3,,
pMEDICI+,MCAC_4,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_4,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_4,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_4,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_4,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_4,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_4,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_4,100,0,-1.0,3,RANDOM,
ACTS,MCAC_4,0,213,25114.0,2,,
PICT w SEEDS,MCAC_4,0,0,-1.0,3,,
PICT,MCAC_4,100,0,-1.0,3,,
ACTS w SEEDS,MCAC_4,0,0,-1.0,3,,
ACTS,MCAC_4,100,0,-1.0,3,,
pMEDICI+,MCAC_4,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_4,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_4,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_4,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_4,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_4,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_4,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_4,100,0,-1.0,3,RANDOM,
ACTS,MCAC_4,0,213,23619.0,2,,
PICT w SEEDS,MCAC_4,0,0,-1.0,3,,
PICT,MCAC_4,100,0,-1.0,3,,
ACTS w SEEDS,MCAC_4,0,0,-1.0,3,,
ACTS,MCAC_4,100,0,-1.0,3,,
pMEDICI+,MCAC_4,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_4,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_4,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_4,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_4,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_4,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_4,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_4,100,0,-1.0,3,RANDOM,
ACTS,MCAC_4,0,213,21005.0,2,,
PICT w SEEDS,MCAC_4,0,0,-1.0,3,,
PICT,MCAC_4,100,0,-1.0,3,,
ACTS w SEEDS,MCAC_4,0,0,-1.0,3,,
ACTS,MCAC_4,100,0,-1.0,3,,
pMEDICI+,MCAC_4,0,0,-1.0,3,AS_DECLARED,
