Generator,ModelName,PercentageOfOldTsKept,TSSize,TSTime,Strength,Ordering,
pMEDICI,UNIFORM_ALL_7,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_7,0,0,-1.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_7,100,0,-1.0,3,RANDOM,
ACTS,UNIFORM_ALL_7,0,519,877.0,2,,
PICT w SEEDS,UNIFORM_ALL_7,0,519,32482.0,3,,
PICT,UNIFORM_ALL_7,100,509,92549.0,3,,
ACTS w SEEDS,UNIFORM_ALL_7,0,0,-1.0,3,,
ACTS,UNIFORM_ALL_7,100,0,-1.0,3,,
pMEDICI+,UNIFORM_ALL_7,0,0,-1.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_7,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_7,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_7,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_7,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_7,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_7,0,0,-1.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_7,100,0,-1.0,3,RANDOM,
ACTS,UNIFORM_ALL_8,0,107,0.0,2,,
PICT w SEEDS,UNIFORM_ALL_8,0,107,1232.0,3,,
PICT,UNIFORM_ALL_8,100,121,1105.0,3,,
ACTS w SEEDS,UNIFORM_ALL_8,0,1358,17.0,3,,
ACTS,UNIFORM_ALL_8,100,1358,14.0,3,,
pMEDICI+,UNIFORM_ALL_8,0,2112,12994.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_8,100,2352,24705.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_8,0,2130,14176.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_8,100,2330,13262.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_8,0,2144,14702.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_8,100,2215,12908.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_8,0,2139,10770.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_8,100,2345,20023.0,3,RANDOM,
ACTS,UNIFORM_ALL_8,0,107,0.0,2,,
PICT w SEEDS,UNIFORM_ALL_8,0,107,1198.0,3,,
PICT,UNIFORM_ALL_8,100,121,155.0,3,,
ACTS w SEEDS,UNIFORM_ALL_8,0,1358,14.0,3,,
ACTS,UNIFORM_ALL_8,100,1358,14.0,3,,
pMEDICI+,UNIFORM_ALL_8,0,2135,12515.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_8,100,2326,16143.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_8,0,2104,9693.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_8,100,2257,13355.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_8,0,2167,11241.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_8,100,2300,21169.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_8,0,2057,8048.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_8,100,2356,18277.0,3,RANDOM,
ACTS,UNIFORM_ALL_8,0,107,0.0,2,,
PICT w SEEDS,UNIFORM_ALL_8,0,107,1273.0,3,,
PICT,UNIFORM_ALL_8,100,121,720.0,3,,
ACTS w SEEDS,UNIFORM_ALL_8,0,1358,14.0,3,,
ACTS,UNIFORM_ALL_8,100,1358,43.0,3,,
pMEDICI+,UNIFORM_ALL_8,0,2092,10210.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_8,100,2369,19492.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_8,0,2109,11214.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_8,100,2418,21656.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_8,0,2140,10459.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_8,100,2341,17782.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_8,0,2027,8386.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_8,100,2373,16975.0,3,RANDOM,
ACTS,UNIFORM_ALL_8,0,107,0.0,2,,
PICT w SEEDS,UNIFORM_ALL_8,0,107,1092.0,3,,
PICT,UNIFORM_ALL_8,100,121,1551.0,3,,
ACTS w SEEDS,UNIFORM_ALL_8,0,1358,14.0,3,,
ACTS,UNIFORM_ALL_8,100,1358,14.0,3,,
pMEDICI+,UNIFORM_ALL_8,0,2080,6548.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_8,100,2398,21978.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_8,0,2135,13591.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_8,100,2414,87665.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_8,0,2089,67227.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_8,100,2354,96073.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_8,0,2100,8685.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_8,100,2436,17396.0,3,RANDOM,
ACTS,UNIFORM_ALL_8,0,107,0.0,2,,
PICT w SEEDS,UNIFORM_ALL_8,0,107,924.0,3,,
PICT,UNIFORM_ALL_8,100,121,1186.0,3,,
ACTS w SEEDS,UNIFORM_ALL_8,0,1358,18.0,3,,
ACTS,UNIFORM_ALL_8,100,1358,17.0,3,,
pMEDICI+,UNIFORM_ALL_8,0,2096,10872.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_8,100,2378,22577.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_8,0,2134,11091.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_8,100,2480,21080.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_8,0,2083,10162.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_8,100,2337,21497.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_8,0,2094,10979.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_8,100,2294,19216.0,3,RANDOM,
ACTS,UNIFORM_ALL_9,0,21,0.0,2,,
PICT w SEEDS,UNIFORM_ALL_9,0,21,1016.0,3,,
PICT,UNIFORM_ALL_9,100,22,124.0,3,,
ACTS w SEEDS,UNIFORM_ALL_9,0,89,12.0,3,,
ACTS,UNIFORM_ALL_9,100,89,11.0,3,,
pMEDICI+,UNIFORM_ALL_9,0,111,992.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_9,100,147,606.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_9,0,112,1874.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_9,100,167,3693.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_9,0,107,1724.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_9,100,159,546.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_9,0,113,3087.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_9,100,134,633.0,3,RANDOM,
ACTS,UNIFORM_ALL_9,0,21,1.0,2,,
PICT w SEEDS,UNIFORM_ALL_9,0,21,1300.0,3,,
PICT,UNIFORM_ALL_9,100,22,564.0,3,,
ACTS w SEEDS,UNIFORM_ALL_9,0,89,10.0,3,,
ACTS,UNIFORM_ALL_9,100,89,7.0,3,,
pMEDICI+,UNIFORM_ALL_9,0,112,1839.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_9,100,110,721.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_9,0,108,1695.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_9,100,150,2201.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_9,0,108,1007.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_9,100,156,6372.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_9,0,111,946.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_9,100,191,14365.0,3,RANDOM,
ACTS,UNIFORM_ALL_9,0,21,0.0,2,,
PICT w SEEDS,UNIFORM_ALL_9,0,21,7864.0,3,,
PICT,UNIFORM_ALL_9,100,22,12081.0,3,,
ACTS w SEEDS,UNIFORM_ALL_9,0,89,5.0,3,,
ACTS,UNIFORM_ALL_9,100,89,5.0,3,,
pMEDICI+,UNIFORM_ALL_9,0,111,9744.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_9,100,196,18972.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_9,0,111,8751.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_9,100,161,6882.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_9,0,108,6200.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_9,100,180,14154.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_9,0,107,8403.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_9,100,144,9506.0,3,RANDOM,
ACTS,UNIFORM_ALL_9,0,21,0.0,2,,
PICT w SEEDS,UNIFORM_ALL_9,0,21,4381.0,3,,
PICT,UNIFORM_ALL_9,100,22,12541.0,3,,
ACTS w SEEDS,UNIFORM_ALL_9,0,89,5.0,3,,
ACTS,UNIFORM_ALL_9,100,89,4.0,3,,
pMEDICI+,UNIFORM_ALL_9,0,111,9194.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_9,100,126,10642.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_9,0,113,7975.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_9,100,133,12029.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_9,0,109,18189.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_9,100,197,13585.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_9,0,108,8317.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_9,100,177,22047.0,3,RANDOM,
ACTS,UNIFORM_ALL_9,0,21,1.0,2,,
PICT w SEEDS,UNIFORM_ALL_9,0,21,5289.0,3,,
PICT,UNIFORM_ALL_9,100,22,5398.0,3,,
ACTS w SEEDS,UNIFORM_ALL_9,0,89,5.0,3,,
ACTS,UNIFORM_ALL_9,100,89,6.0,3,,
pMEDICI+,UNIFORM_ALL_9,0,109,8364.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_9,100,151,9551.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_9,0,109,7267.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_9,100,175,14489.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_9,0,113,10258.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_9,100,201,19184.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_9,0,114,8385.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_9,100,162,13162.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_0,0,12,1.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_0,0,12,9850.0,3,,
PICT,UNIFORM_BOOLEAN_0,100,12,8680.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_0,0,30,4.0,3,,
ACTS,UNIFORM_BOOLEAN_0,100,30,4.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_0,0,36,4435.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_0,100,62,4886.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_0,0,38,8519.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_0,100,77,4007.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_0,0,39,5173.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_0,100,75,5021.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_0,0,39,3837.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_0,100,65,3842.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_0,0,12,1.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_0,0,12,11481.0,3,,
PICT,UNIFORM_BOOLEAN_0,100,12,6953.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_0,0,30,3.0,3,,
ACTS,UNIFORM_BOOLEAN_0,100,30,4.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_0,0,36,2664.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_0,100,75,3854.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_0,0,39,2102.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_0,100,73,4405.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_0,0,37,3646.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_0,100,53,5937.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_0,0,39,4935.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_0,100,55,4165.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_0,0,12,1.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_0,0,12,6010.0,3,,
PICT,UNIFORM_BOOLEAN_0,100,12,5287.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_0,0,30,3.0,3,,
ACTS,UNIFORM_BOOLEAN_0,100,30,3.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_0,0,37,7428.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_0,100,74,5473.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_0,0,37,4289.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_0,100,74,3829.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_0,0,38,3570.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_0,100,71,4002.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_0,0,38,3847.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_0,100,72,3964.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_0,0,12,0.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_0,0,12,8887.0,3,,
PICT,UNIFORM_BOOLEAN_0,100,12,5357.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_0,0,30,23.0,3,,
ACTS,UNIFORM_BOOLEAN_0,100,30,3.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_0,0,38,2697.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_0,100,72,4643.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_0,0,38,4301.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_0,100,60,4565.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_0,0,37,4167.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_0,100,57,2841.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_0,0,38,4070.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_0,100,72,4168.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_0,0,12,1.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_0,0,12,10244.0,3,,
PICT,UNIFORM_BOOLEAN_0,100,12,12871.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_0,0,30,4.0,3,,
ACTS,UNIFORM_BOOLEAN_0,100,30,4.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_0,0,39,5902.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_0,100,73,4052.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_0,0,38,4035.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_0,100,74,3616.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_0,0,38,3609.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_0,100,60,4098.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_0,0,38,3928.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_0,100,74,2298.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_1,0,12,0.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_1,0,12,7615.0,3,,
PICT,UNIFORM_BOOLEAN_1,100,10,6728.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_1,0,28,3.0,3,,
ACTS,UNIFORM_BOOLEAN_1,100,28,2.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_1,0,34,2187.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_1,100,40,2467.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_1,0,33,832.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_1,100,61,5028.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_1,0,35,3739.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_1,100,59,7624.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_1,0,35,5125.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_1,100,57,3999.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_1,0,12,0.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_1,0,12,4664.0,3,,
PICT,UNIFORM_BOOLEAN_1,100,10,6470.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_1,0,28,3.0,3,,
ACTS,UNIFORM_BOOLEAN_1,100,28,2.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_1,0,33,1806.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_1,100,60,5990.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_1,0,35,3773.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_1,100,53,3625.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_1,0,34,1856.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_1,100,59,5870.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_1,0,34,1972.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_1,100,51,6570.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_1,0,12,1.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_1,0,12,2352.0,3,,
PICT,UNIFORM_BOOLEAN_1,100,10,9555.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_1,0,28,1.0,3,,
ACTS,UNIFORM_BOOLEAN_1,100,28,1.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_1,0,33,2234.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_1,100,48,3993.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_1,0,34,1574.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_1,100,47,7645.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_1,0,35,3773.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_1,100,61,5127.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_1,0,35,4011.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_1,100,59,3803.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_1,0,12,1.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_1,0,12,6712.0,3,,
PICT,UNIFORM_BOOLEAN_1,100,10,8532.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_1,0,28,2.0,3,,
ACTS,UNIFORM_BOOLEAN_1,100,28,4.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_1,0,33,4610.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_1,100,59,4743.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_1,0,33,1665.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_1,100,59,7402.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_1,0,34,1786.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_1,100,40,1872.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_1,0,32,1196.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_1,100,59,2110.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_1,0,12,0.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_1,0,12,6189.0,3,,
PICT,UNIFORM_BOOLEAN_1,100,10,118.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_1,0,28,2.0,3,,
ACTS,UNIFORM_BOOLEAN_1,100,28,3.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_1,0,33,43.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_1,100,64,1985.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_1,0,34,2405.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_1,100,60,324.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_1,0,34,148.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_1,100,47,358.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_1,0,35,243.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_1,100,59,500.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_2,0,8,0.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_2,0,8,186.0,3,,
PICT,UNIFORM_BOOLEAN_2,100,6,221.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_2,0,12,0.0,3,,
ACTS,UNIFORM_BOOLEAN_2,100,12,0.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_2,0,15,275.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_2,100,17,1060.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_2,0,14,74.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_2,100,17,161.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_2,0,15,281.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_2,100,17,1153.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_2,0,15,516.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_2,100,17,2171.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_2,0,8,1.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_2,0,8,2302.0,3,,
PICT,UNIFORM_BOOLEAN_2,100,6,2095.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_2,0,12,0.0,3,,
ACTS,UNIFORM_BOOLEAN_2,100,12,0.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_2,0,14,737.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_2,100,17,101.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_2,0,17,287.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_2,100,17,293.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_2,0,14,356.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_2,100,17,1295.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_2,0,15,1217.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_2,100,17,458.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_2,0,8,0.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_2,0,8,326.0,3,,
PICT,UNIFORM_BOOLEAN_2,100,6,90.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_2,0,12,0.0,3,,
ACTS,UNIFORM_BOOLEAN_2,100,12,0.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_2,0,15,130.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_2,100,17,1195.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_2,0,16,1616.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_2,100,17,115.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_2,0,15,51.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_2,100,16,42.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_2,0,16,47.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_2,100,15,771.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_2,0,8,1.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_2,0,8,951.0,3,,
PICT,UNIFORM_BOOLEAN_2,100,6,753.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_2,0,12,0.0,3,,
ACTS,UNIFORM_BOOLEAN_2,100,12,0.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_2,0,14,510.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_2,100,17,1599.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_2,0,14,322.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_2,100,17,1383.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_2,0,14,229.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_2,100,17,1483.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_2,0,14,354.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_2,100,16,3029.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_2,0,8,0.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_2,0,8,323.0,3,,
